time,latitude,longitude,altitude,altitude_diff,distance,speed,relative_elevation,cum_distance,counter
2014-09-18 07:03:56+00:00,46.385715,10.862601,985.537,10.57000000000005,154.8,2.4571428571428573,220.606,4.490130000000001,0
2014-09-18 07:05:38+00:00,46.388456,10.861925,994.66,9.122999999999934,309.16,3.030980392156863,229.72899999999993,4.799290000000001,0
2014-09-18 07:06:42+00:00,46.389937,10.861001,1002.872,8.211999999999989,179.28,2.80125,237.94099999999992,4.97857,0
2014-09-18 07:07:52+00:00,46.391372,10.859876,1014.822,11.950000000000045,181.4,2.5914285714285716,249.89099999999996,5.15997,0
2014-09-18 07:08:37+00:00,46.392367,10.859444,1023.962,9.139999999999986,115.49,2.5664444444444445,259.03099999999995,5.27546,0
2014-09-18 07:09:54+00:00,46.39341,10.857377,1038.808,14.846000000000004,196.42,2.550909090909091,273.87699999999995,5.4718800000000005,0
2014-09-18 07:11:04+00:00,46.394891,10.856325,1056.207,17.399000000000115,183.38,2.6197142857142857,291.27600000000007,5.65526,0
2014-09-18 07:11:17+00:00,46.395135,10.856001,1059.529,3.321999999999889,36.79,2.83,294.59799999999996,5.69205,0
2014-09-18 07:13:04+00:00,46.396178,10.852549,1081.65,22.121000000000095,289.02,2.7011214953271026,316.71900000000005,5.98107,0
2014-09-18 07:13:43+00:00,46.396766,10.851403,1088.48,6.829999999999927,109.54,2.8087179487179488,323.549,6.09061,0
2014-09-18 07:14:37+00:00,46.397801,10.850151,1096.021,7.54099999999994,149.88,2.7755555555555556,331.0899999999999,6.240489999999999,0
2014-09-18 07:18:13+00:00,46.400285,10.847711,1103.341,7.319999999999936,333.62,1.544537037037037,338.40999999999985,6.574109999999999,0
2014-09-18 07:18:29+00:00,46.400758,10.84698,1101.824,-1.5169999999998254,76.87,4.804375,336.89300000000003,6.65098,0
2014-09-18 08:05:58+00:00,46.401471,10.844361,1101.876,0.05199999999990723,215.91,0.07578448578448578,336.94499999999994,6.86689,0
2014-09-18 08:07:33+00:00,46.402544,10.8424,1113.344,11.468000000000075,191.95,2.0205263157894735,348.413,7.058839999999999,0
2014-09-18 08:08:53+00:00,46.402988,10.840332,1119.605,6.260999999999967,166.08,2.076,354.674,7.224919999999999,0
2014-09-18 08:10:04+00:00,46.404187,10.838599,1123.415,3.8099999999999454,188.24,2.651267605633803,358.4839999999999,7.413159999999999,0
2014-09-18 08:10:35+00:00,46.404541,10.8377,1126.807,3.3920000000000528,79.38,2.5606451612903225,361.876,7.492539999999999,0
2014-09-18 08:12:26+00:00,46.40457,10.834082,1142.281,15.473999999999933,277.43,2.4993693693693695,377.3499999999999,7.769969999999999,0
2014-09-18 08:14:25+00:00,46.405667,10.830414,1160.052,17.770999999999958,306.56,2.5761344537815125,395.12099999999987,8.07653,0
2014-09-18 08:15:35+00:00,46.40625,10.827306,1180.672,20.62000000000012,246.96,3.528,415.741,8.32349,0
2014-09-18 08:17:32+00:00,46.40809,10.822391,1175.833,-4.838999999999942,428.8,3.6649572649572653,410.90200000000004,8.752289999999999,0
2014-09-18 08:18:39+00:00,46.408171,10.819794,1183.043,7.209999999999809,199.32,2.974925373134328,418.11199999999985,8.951609999999999,0
2014-09-18 08:20:56+00:00,46.407929,10.81457,1199.436,16.39300000000003,401.43,2.93014598540146,434.5049999999999,9.353039999999998,0
2014-09-18 08:22:53+00:00,46.408674,10.817224,1222.028,22.5920000000001,219.7,1.8777777777777778,457.097,9.57274,0
2014-09-18 08:23:19+00:00,46.408673,10.817803,1228.727,6.699000000000069,44.39,1.7073076923076924,463.79600000000005,9.61713,0
2014-09-18 08:23:51+00:00,46.408971,10.818418,1235.968,7.2409999999999854,57.63,1.8009375,471.03700000000003,9.67476,0
2014-09-18 08:25:22+00:00,46.409326,10.820621,1254.214,18.245999999999867,173.45,1.906043956043956,489.2829999999999,9.84821,0
2014-09-18 08:26:28+00:00,46.410067,10.822368,1265.707,11.493000000000166,157.25,2.382575757575758,500.77600000000007,10.00546,0
2014-09-18 08:27:15+00:00,46.410226,10.823654,1276.399,10.69199999999978,100.17,2.131276595744681,511.46799999999985,10.10563,0
2014-09-18 08:28:04+00:00,46.410563,10.822567,1286.94,10.541000000000167,91.38,1.8648979591836734,522.009,10.197009999999999,0
2014-09-18 08:28:53+00:00,46.410545,10.821136,1297.91,10.970000000000027,109.73,2.2393877551020407,532.979,10.306739999999998,0
2014-09-18 08:29:16+00:00,46.410339,10.820454,1302.731,4.820999999999913,57.08,2.4817391304347827,537.8,10.363819999999999,0
2014-09-18 08:29:39+00:00,46.410572,10.820232,1309.531,6.7999999999999545,31.0,1.3478260869565217,544.5999999999999,10.394819999999998,0
2014-09-18 08:33:12+00:00,46.411282,10.824284,1325.314,15.78300000000013,320.53,1.5048356807511736,560.383,10.715349999999999,0
2014-09-18 08:34:08+00:00,46.411218,10.825987,1323.476,-1.8379999999999654,130.76,2.335,558.5450000000001,10.84611,0
2014-09-18 08:34:17+00:00,46.411356,10.826015,1324.826,1.349999999999909,15.49,1.721111111111111,559.895,10.8616,0
2014-09-18 08:34:34+00:00,46.411575,10.825781,1328.247,3.421000000000049,30.25,1.7794117647058822,563.316,10.891849999999998,0
2014-09-18 08:34:49+00:00,46.411389,10.825414,1331.611,3.3640000000000327,34.92,2.3280000000000003,566.6800000000001,10.92677,0
2014-09-18 08:35:10+00:00,46.411628,10.825082,1335.407,3.7959999999998217,36.8,1.7523809523809522,570.4759999999999,10.963569999999997,0
2014-09-18 08:35:30+00:00,46.411677,10.825512,1338.329,2.9220000000000255,33.41,1.6704999999999999,573.3979999999999,10.996979999999997,0
2014-09-18 08:37:43+00:00,46.412826,10.827991,1367.15,28.82100000000014,229.01,1.7218796992481202,602.219,11.225989999999998,0
2014-09-18 08:38:10+00:00,46.413018,10.827418,1372.41,5.259999999999991,48.84,1.808888888888889,607.479,11.274829999999998,0
2014-09-18 08:38:26+00:00,46.412997,10.826994,1375.351,2.941000000000031,32.59,2.036875,610.4200000000001,11.307419999999999,0
2014-09-18 08:39:38+00:00,46.413889,10.827878,1393.661,18.309999999999945,120.13,1.6684722222222221,628.73,11.427549999999998,0
2014-09-18 08:39:45+00:00,46.413992,10.82784,1396.064,2.40300000000002,11.82,1.6885714285714286,631.133,11.439369999999997,0
2014-09-18 08:40:10+00:00,46.414006,10.827297,1401.376,5.311999999999898,41.66,1.6663999999999999,636.4449999999999,11.481029999999997,0
2014-09-18 08:41:13+00:00,46.413218,10.825992,1409.095,7.719000000000051,132.99,2.110952380952381,644.164,11.614019999999996,0
2014-09-18 08:41:30+00:00,46.413091,10.825387,1408.049,-1.0460000000000491,48.48,2.8517647058823528,643.1179999999999,11.662499999999996,0
2014-09-18 08:42:37+00:00,46.413014,10.822912,1417.123,9.07400000000007,189.94,2.8349253731343285,652.192,11.852439999999996,0
2014-09-18 08:43:28+00:00,46.412659,10.820568,1419.007,1.8840000000000146,183.99,3.6076470588235297,654.076,12.036429999999998,0
2014-09-18 08:44:11+00:00,46.412909,10.821429,1429.136,10.128999999999905,71.62,1.6655813953488374,664.2049999999999,12.108049999999997,0
2014-09-18 08:44:52+00:00,46.413033,10.820644,1440.797,11.661000000000058,61.74,1.5058536585365854,675.866,12.169789999999997,0
2014-09-18 08:46:03+00:00,46.413504,10.822029,1456.167,15.36999999999989,118.39,1.6674647887323943,691.2359999999999,12.288179999999997,0
2014-09-18 08:46:56+00:00,46.414039,10.822875,1468.628,12.461000000000013,88.01,1.660566037735849,703.6969999999999,12.376189999999998,0
2014-09-18 08:47:30+00:00,46.414095,10.823489,1475.358,6.730000000000018,47.48,1.3964705882352941,710.4269999999999,12.423669999999996,0
2014-09-18 08:49:51+00:00,46.414492,10.823924,1483.041,7.682999999999993,55.32,0.3923404255319149,718.1099999999999,12.478989999999996,0
2014-09-18 08:53:01+00:00,46.415009,10.825256,1498.453,15.412000000000035,117.18,0.6167368421052631,733.5219999999999,12.596169999999997,0
2014-09-18 08:53:59+00:00,46.415534,10.825893,1511.379,12.92599999999993,76.11,1.312241379310345,746.4479999999999,12.672279999999997,0
2014-09-18 08:54:58+00:00,46.416214,10.826343,1525.805,14.426000000000158,83.11,1.40864406779661,760.874,12.755389999999998,0
2014-09-18 08:56:28+00:00,46.415799,10.824941,1545.025,19.220000000000027,116.96,1.2995555555555556,780.094,12.872349999999997,0
2014-09-18 08:59:29+00:00,46.415379,10.82153,1581.507,36.48199999999997,265.63,1.4675690607734806,816.576,13.137979999999995,0
2014-09-18 09:01:05+00:00,46.416064,10.822106,1596.984,15.476999999999862,88.04,0.9170833333333334,832.0529999999999,13.226019999999997,0
2014-09-18 09:02:09+00:00,46.416044,10.821122,1609.435,12.451000000000022,75.47,1.17921875,844.5039999999999,13.301489999999996,0
2014-09-18 09:03:01+00:00,46.416235,10.820298,1618.065,8.63000000000011,66.64,1.2815384615384615,853.134,13.368129999999995,0
2014-09-18 09:04:51+00:00,46.417306,10.818443,1640.236,22.17100000000005,185.48,1.686181818181818,875.3050000000001,13.553609999999995,0
2014-09-18 09:05:32+00:00,46.417479,10.817719,1648.836,8.599999999999909,58.74,1.4326829268292682,883.905,13.612349999999996,0
2014-09-18 09:10:22+00:00,46.417248,10.816102,1665.689,16.853000000000065,126.59,0.43651724137931036,900.758,13.738939999999996,0
2014-09-18 09:12:55+00:00,46.417945,10.813882,1694.971,29.281999999999925,187.0,1.2222222222222223,930.04,13.925939999999995,0
2014-09-18 09:14:13+00:00,46.418425,10.812923,1702.651,7.680000000000064,90.85,1.1647435897435896,937.72,14.016789999999995,0
2014-09-18 09:15:27+00:00,46.418767,10.811751,1722.801,20.149999999999864,97.56,1.3183783783783785,957.8699999999999,14.114349999999995,0
2014-09-18 09:16:04+00:00,46.419116,10.811362,1728.611,5.810000000000173,48.94,1.3227027027027027,963.6800000000001,14.163289999999995,0
2014-09-18 09:16:51+00:00,46.419247,10.812144,1735.307,6.695999999999913,61.69,1.3125531914893616,970.376,14.224979999999995,0
2014-09-18 09:18:38+00:00,46.419905,10.810589,1756.022,20.714999999999918,139.86,1.3071028037383179,991.0909999999999,14.364839999999997,0
2014-09-18 09:19:28+00:00,46.420064,10.809563,1766.183,10.161000000000058,80.61,1.6122,1001.252,14.445449999999997,0
2014-09-18 09:21:44+00:00,46.420101,10.80686,1792.583,26.40000000000009,207.24,1.5238235294117648,1027.652,14.652689999999996,0
2014-09-18 09:22:45+00:00,46.420536,10.805956,1803.184,10.600999999999885,84.51,1.3854098360655738,1038.253,14.737199999999998,0
2014-09-18 09:23:34+00:00,46.420542,10.806762,1810.344,7.160000000000082,61.79,1.2610204081632652,1045.413,14.798989999999998,0
2014-09-18 09:28:10+00:00,46.421025,10.808453,1818.047,7.7029999999999745,140.31,0.5083695652173913,1053.116,14.939299999999998,0
2014-09-18 09:28:43+00:00,46.420718,10.808607,1818.039,-0.008000000000038199,36.12,1.0945454545454545,1053.108,14.975419999999998,0
2014-09-18 09:29:22+00:00,46.420855,10.808477,1817.535,-0.5039999999999054,18.2,0.4666666666666667,1052.604,14.993619999999998,0
2014-09-18 09:34:27+00:00,46.420705,10.808769,1821.486,3.951000000000022,27.91,0.09150819672131148,1056.555,15.021529999999998,0
2014-09-18 09:35:14+00:00,46.420783,10.809495,1831.514,10.027999999999793,56.32,1.1982978723404256,1066.5829999999999,15.077849999999998,0
2014-09-18 09:37:11+00:00,46.421275,10.810933,1851.207,19.69300000000021,123.06,1.0517948717948717,1086.276,15.200909999999999,0
2014-09-18 09:38:21+00:00,46.421527,10.812443,1865.13,13.923000000000002,119.09,1.7012857142857143,1100.199,15.319999999999999,0
2014-09-18 09:38:45+00:00,46.421663,10.812845,1870.451,5.320999999999913,34.32,1.43,1105.52,15.354319999999998,0
2014-09-18 09:39:04+00:00,46.421858,10.812953,1873.341,2.8899999999998727,23.21,1.221578947368421,1108.4099999999999,15.377529999999997,0
2014-09-18 09:39:48+00:00,46.422222,10.812771,1878.132,4.791000000000167,42.81,0.9729545454545455,1113.201,15.420339999999996,0
2014-09-18 09:54:21+00:00,46.421962,10.812404,1887.212,9.079999999999927,40.34,0.04620847651775487,1122.281,15.460679999999996,0
2014-09-18 09:56:16+00:00,46.422302,10.812881,1883.875,-3.336999999999989,52.59,0.457304347826087,1118.944,15.513269999999997,0
